user,item,topk,counterfactual,predicted_scores,replacement,actual_scores_0,actual_scores_1,actual_scores_2,actual_scores_3,actual_scores_4,actual_scores_avg
79,1231,"[1231, 14588, 614, 197, 1366, 1069, 13979, 7000, 6186, 6412, 417, 13541, 1537, 14662, 7406, 17781, 7135, 1047, 19065, 7389]","{772, 773, 17543, 14092, 14093, 531, 1045, 15258, 20762, 924, 1053, 670, 23972, 677, 23974, 938, 939, 1194, 941, 1203, 821, 18741, 7992, 3640, 23997, 707, 7109, 24007, 1095, 461, 6360, 1627, 17372, 993, 737, 739, 13412, 613, 24037, 8426, 24042, 1393, 1011, 1012, 1013, 634, 759, 1402}","[8.2862215, 7.732388, 7.4187665, 6.405285, 7.5516343, 7.6328654, 7.2417636, 7.3053, 7.6787887, 8.305959, 6.810739, 6.7582784, 6.366798, 6.820256, 7.1457877, 7.0005226, 6.729652, 6.579127, 6.484311, 6.5384736]",6412,"[3.652456521987915, 7.142980575561523, 5.700745582580566, 4.8231024742126465, 8.1108980178833, 7.966624736785889, 5.892335414886475, 7.313033580780029, 5.562820911407471, 7.323237419128418, 6.365496635437012, 5.340329170227051, 5.051015377044678, 5.391017436981201, 7.2103447914123535, 4.733074188232422, 6.0699968338012695, 6.15248441696167, 5.838266849517822, 4.568315029144287]","[6.587975978851318, 7.1089558601379395, 6.459025859832764, 5.19612455368042, 8.292529106140137, 7.031988143920898, 6.244356632232666, 7.948427677154541, 5.794846534729004, 7.982597827911377, 6.120617389678955, 5.04231595993042, 4.611529350280762, 5.000898361206055, 7.757848262786865, 5.013766288757324, 6.82015323638916, 4.284548282623291, 5.778000354766846, 5.146049499511719]","[4.85033655166626, 5.821997165679932, 6.463906764984131, 5.52239465713501, 8.13359260559082, 6.645827293395996, 6.134678363800049, 6.789900779724121, 5.493148326873779, 7.584264755249023, 6.515660285949707, 6.483733177185059, 6.244044303894043, 5.334234714508057, 7.530523777008057, 4.4920854568481445, 7.161375045776367, 6.277790546417236, 5.9449310302734375, 5.776822566986084]","[4.397372245788574, 6.679507732391357, 6.460158348083496, 4.7824530601501465, 8.304441452026367, 6.73777961730957, 5.811113357543945, 7.4022955894470215, 5.438794136047363, 8.144949913024902, 6.454690933227539, 6.087791442871094, 5.15673828125, 5.214925765991211, 7.92819356918335, 5.2409563064575195, 6.5984296798706055, 6.358799934387207, 5.547342777252197, 5.737030029296875]","[4.186992168426514, 5.920888423919678, 5.8943867683410645, 4.6526947021484375, 7.8462395668029785, 6.881937503814697, 6.040133476257324, 7.6191511154174805, 5.5872626304626465, 7.746293067932129, 5.661032676696777, 5.254714488983154, 4.777571678161621, 5.890387058258057, 7.511829853057861, 4.926010608673096, 6.805484294891357, 6.405478000640869, 6.280547618865967, 5.542873382568359]","[4.735026693344116, 6.534865951538086, 6.195644664764404, 4.995353889465332, 8.137540149688721, 7.05283145904541, 6.024523448944092, 7.414561748504639, 5.575374507904053, 7.75626859664917, 6.223499584197998, 5.641776847839355, 5.1681797981262205, 5.366292667388916, 7.587748050689697, 4.881178569793701, 6.691087818145752, 5.895820236206054, 5.8778177261352536, 5.3542181015014645]"
80,1231,"[1231, 6778, 1525, 6446, 1606, 307, 12272, 15366, 12948, 6807, 803, 15402, 786, 7389, 15404, 15382, 6412, 13979, 4340, 13588]","{6402, 24198, 5770, 21898, 24077, 24079, 1045, 18461, 12962, 677, 553, 938, 941, 24109, 943, 944, 1201, 692, 6965, 18869, 439, 443, 1211, 706, 66, 24130, 968, 24138, 332, 845, 18514, 24157, 13411, 24164, 997, 7395, 14824, 8042, 24177, 1524, 1013, 1526, 24185, 4731, 892, 126, 767}","[8.470947, 8.483483, 7.4383674, 7.243815, 7.1889024, 7.168472, 7.126754, 6.9998684, 7.2587266, 6.9716167, 6.9224024, 6.8619475, 6.950177, 6.6103168, 6.806232, 6.8034925, 7.5256605, 6.7296376, 7.097045, 6.5499487]",6778,"[6.008852958679199, 7.699426174163818, 7.074237823486328, 6.968728065490723, 6.927523136138916, 6.602406024932861, 7.146136283874512, 6.791402816772461, 6.72921895980835, 6.693390369415283, 6.883668899536133, 6.560999393463135, 7.148540496826172, 7.0680766105651855, 6.759198188781738, 6.486376762390137, 7.178880214691162, 5.748371601104736, 6.915862560272217, 5.73857307434082]","[4.619708061218262, 7.398068428039551, 7.4572553634643555, 7.385621547698975, 5.529759883880615, 7.351871013641357, 6.927188396453857, 6.5111284255981445, 7.675079345703125, 7.174746990203857, 6.811248302459717, 6.661531448364258, 6.877538204193115, 6.503242015838623, 6.659621715545654, 6.513610363006592, 8.074529647827148, 5.684717178344727, 6.3771443367004395, 6.111555099487305]","[7.870699405670166, 7.810564041137695, 7.2748260498046875, 7.472533702850342, 3.7626030445098877, 7.030997276306152, 7.536955833435059, 6.882923126220703, 7.644893169403076, 7.591296672821045, 6.694884300231934, 7.0527544021606445, 7.279628753662109, 7.228392124176025, 7.255972862243652, 6.894393444061279, 7.770432472229004, 5.62718391418457, 6.535447597503662, 6.0346221923828125]","[4.489953517913818, 7.442538738250732, 7.370223045349121, 6.680875778198242, 6.799725532531738, 6.507588863372803, 7.23535680770874, 6.373519420623779, 6.762501239776611, 6.587831974029541, 6.452208995819092, 6.445449352264404, 7.539503574371338, 6.644532680511475, 6.795816898345947, 6.783886432647705, 7.293385982513428, 5.26024866104126, 6.22866678237915, 5.941845893859863]","[4.567041397094727, 7.718198299407959, 6.66014289855957, 7.19470739364624, 6.66473388671875, 7.086403846740723, 6.544118404388428, 7.009390354156494, 7.5443878173828125, 6.445935249328613, 7.083024024963379, 6.9485602378845215, 7.477707862854004, 6.87794303894043, 6.965274810791016, 6.886670112609863, 7.131174564361572, 5.4486002922058105, 6.586006164550781, 6.149415016174316]","[5.511251068115234, 7.613759136199951, 7.167337036132812, 7.140493297576905, 5.936869096755982, 6.91585340499878, 7.077951145172119, 6.713672828674317, 7.271216106414795, 6.898640251159668, 6.785006904602051, 6.733858966827393, 7.264583778381348, 6.864437294006348, 6.887176895141602, 6.712987422943115, 7.489680576324463, 5.553824329376221, 6.52862548828125, 5.995202255249024]"
81,7337,"[7337, 1511, 7503, 21897, 5238, 17781, 6778, 15116, 12681, 25781, 892, 7510, 919, 6990, 1458, 332, 12982, 8398, 1391, 4340]","{547, 1572, 1211}","[6.3979745, 6.183907, 6.4686427, 6.3284516, 5.86604, 6.1954947, 6.1387734, 5.845975, 5.782181, 5.692838, 5.7932644, 5.613606, 5.6000085, 5.6132145, 5.436862, 5.4182806, 5.368399, 5.233987, 5.5459466, 5.2407985]",7503,"[5.290785312652588, 5.686374664306641, 6.356990337371826, 6.7559356689453125, 4.404574871063232, 3.8042995929718018, 5.906482219696045, 4.770194053649902, 5.60365629196167, 6.1879048347473145, 6.164757251739502, 5.668464660644531, 4.8847126960754395, 3.980152130126953, 3.4462392330169678, 4.586445331573486, 5.373099327087402, 5.065861225128174, 5.5118584632873535, 5.064749240875244]","[5.609094619750977, 6.33955192565918, 6.388664722442627, 6.690237522125244, 5.764157295227051, 4.056396961212158, 5.740235805511475, 4.9325785636901855, 5.855625152587891, 6.202688217163086, 6.045777797698975, 5.50370979309082, 4.614760398864746, 3.9331207275390625, 3.223637342453003, 4.720759391784668, 5.642315864562988, 4.344230651855469, 5.299009799957275, 4.907166481018066]","[6.550843238830566, 6.511941909790039, 6.308648586273193, 6.232222557067871, 6.128970623016357, 4.280361175537109, 5.553902626037598, 4.440556526184082, 5.673099517822266, 6.439122200012207, 6.01726770401001, 5.787825584411621, 5.67993688583374, 4.081446170806885, 3.160836696624756, 4.606152534484863, 5.94834041595459, 5.779933452606201, 5.4731550216674805, 5.801940441131592]","[5.9359941482543945, 5.946232795715332, 6.429473400115967, 6.669949054718018, 6.014934062957764, 4.431238174438477, 5.905348300933838, 4.692202091217041, 5.7514448165893555, 6.774443626403809, 6.439524173736572, 6.195254802703857, 4.5485124588012695, 4.241443634033203, 3.1574349403381348, 4.748194694519043, 6.224462985992432, 5.062749862670898, 5.335464000701904, 4.9834675788879395]","[5.560222625732422, 6.089798927307129, 4.929953575134277, 6.8345208168029785, 5.510828018188477, 3.959045886993408, 5.814602851867676, 4.8491597175598145, 5.74349308013916, 6.549618244171143, 6.256164073944092, 5.6296916007995605, 4.73829984664917, 4.47661018371582, 3.512509822845459, 5.565649032592773, 5.43543815612793, 5.13270378112793, 5.576709270477295, 5.022830009460449]","[5.789387989044189, 6.114780044555664, 6.082746124267578, 6.636573123931885, 5.564692974090576, 4.106268358230591, 5.784114360809326, 4.736938190460205, 5.725463771820069, 6.4307554244995115, 6.18469820022583, 5.756989288330078, 4.893244457244873, 4.142554569244385, 3.300131607055664, 4.845440196990967, 5.724731349945069, 5.077095794677734, 5.4392393112182615, 5.156030750274658]"
82,1231,"[1231, 1477, 6778, 6807, 1072, 155, 1458, 1588, 18106, 12681, 4340, 4341, 7173, 6446, 443, 12272, 1408, 7337, 6990, 24218]","{21895, 21770, 21771, 21772, 4752, 1044, 536, 16280, 24227, 1571, 8101, 20902, 4903, 941, 943, 7473, 6837, 6838, 1591, 1590, 20922, 22459, 22460, 22461, 22458, 6716, 22464, 22465, 22466, 6717, 1604, 837, 7241, 586, 7499, 19287, 1371, 7517, 1117, 19296, 7009, 4583, 1000, 1386, 7018, 18288, 20978, 6715, 21755}","[10.127388, 8.3516865, 10.163359, 7.379499, 7.8010654, 7.43059, 7.4646273, 8.605634, 6.777064, 7.2475185, 8.462845, 8.24048, 7.673338, 7.818969, 7.0479565, 7.804553, 6.5794234, 7.1454606, 8.768498, 6.8620453]",6778,"[6.564373016357422, 5.853489398956299, 7.559291362762451, 7.236024856567383, 5.411552906036377, 7.237678050994873, 6.320857524871826, 6.316363334655762, 6.861331462860107, 7.414694309234619, 6.800445079803467, 6.801144599914551, 5.3402018547058105, 6.671038627624512, 6.629720211029053, 6.6948113441467285, 4.628118515014648, 6.42917537689209, 6.311206340789795, 7.1650919914245605]","[5.9953532218933105, 7.743535995483398, 7.599631309509277, 8.305655479431152, 7.448629856109619, 7.065152168273926, 6.867228031158447, 6.754270553588867, 8.141748428344727, 7.19227409362793, 6.87349271774292, 6.882818222045898, 7.54924201965332, 7.104979991912842, 6.671390533447266, 7.139575481414795, 4.818966865539551, 6.476943492889404, 6.4977312088012695, 7.101883888244629]","[7.3450212478637695, 8.280878067016602, 7.918432712554932, 7.884320259094238, 6.2519211769104, 7.563268184661865, 6.574084758758545, 6.661853790283203, 8.045350074768066, 7.434045314788818, 7.087878704071045, 7.15249490737915, 7.946524143218994, 7.454980850219727, 7.116004943847656, 7.4336838722229, 4.932397365570068, 6.914237976074219, 6.570010185241699, 7.3826069831848145]","[6.433431148529053, 6.05989408493042, 7.635376453399658, 7.491069793701172, 6.829528331756592, 6.932812690734863, 6.335174560546875, 6.514519214630127, 6.492790222167969, 7.17808723449707, 7.421345233917236, 7.19473934173584, 5.729746341705322, 6.840170383453369, 6.540952205657959, 6.685131549835205, 4.45673131942749, 6.378877639770508, 6.358291149139404, 7.035289287567139]","[5.315764427185059, 6.886826515197754, 7.195119857788086, 7.081709384918213, 7.039677619934082, 6.873908042907715, 6.347599029541016, 5.88383150100708, 5.807193279266357, 7.358973979949951, 6.487454891204834, 6.908588409423828, 6.631680488586426, 6.59159517288208, 4.717092990875244, 6.822205543518066, 3.579477548599243, 5.5081658363342285, 5.905625343322754, 6.667226314544678]","[6.330788612365723, 6.9649248123168945, 7.581570339202881, 7.599755954742432, 6.596261978149414, 7.134563827514649, 6.488988780975342, 6.426167678833008, 7.069682693481445, 7.315614986419678, 6.9341233253479, 6.987957096099853, 6.639478969573974, 6.932553005218506, 6.335032176971436, 6.955081558227539, 4.4831383228302, 6.34148006439209, 6.328572845458984, 7.070419692993164]"
83,6778,"[6778, 307, 1408, 1391, 417, 1231, 803, 15366, 4340, 4341, 15402, 6807, 15404, 15382, 1458, 15369, 15379, 1552, 1525, 4353]",,,-1,,,,,,
84,6778,"[6778, 7394, 21796, 689, 6850, 6852, 17781, 6853, 3640, 6855, 828, 7395, 13098, 6856, 1072, 919, 1391, 6854, 6807, 20631]",,,-1,,,,,,
85,6778,"[6778, 12681, 1458, 803, 15366, 1391, 4340, 4341, 1231, 15402, 15404, 15382, 6990, 24218, 24207, 15369, 15379, 919, 8398, 1552]",,,-1,,,,,,
86,1231,"[1231, 1516, 49, 1047, 1217, 1202, 7998, 7333, 12272, 7394, 6446, 792, 994, 14634, 622, 7386, 1602, 8092, 7387, 13504]","{24848, 18869}","[8.972572, 8.984144, 8.738011, 8.636823, 8.216389, 8.334414, 8.36016, 8.307741, 7.907066, 7.936659, 7.7521725, 7.8028965, 7.7738953, 7.6510634, 7.7672615, 7.550424, 7.436676, 7.5256524, 7.275767, 7.2755313]",1516,"[8.129265785217285, 7.785844802856445, 6.483463764190674, 7.325372695922852, 5.994258880615234, 7.79520320892334, 7.1101579666137695, 7.587507724761963, 7.170300483703613, 6.094412803649902, 7.183815956115723, 5.994861602783203, 7.026676654815674, 7.6286444664001465, 7.648279190063477, 6.910909175872803, 7.401101112365723, 6.990461826324463, 6.583828926086426, 7.071227073669434]","[7.269824981689453, 8.027908325195312, 6.623479843139648, 7.361381530761719, 6.709035873413086, 7.7577056884765625, 7.2563066482543945, 8.088445663452148, 6.7999162673950195, 6.741779327392578, 7.082400321960449, 6.607087135314941, 7.088797092437744, 7.244659423828125, 7.870809555053711, 6.977478504180908, 6.952301979064941, 6.534526824951172, 7.069838047027588, 7.262905597686768]","[7.0967278480529785, 8.00592041015625, 6.718335151672363, 7.829052925109863, 6.350727081298828, 7.151733875274658, 7.262475967407227, 7.748105525970459, 6.968473434448242, 6.157535076141357, 7.279988765716553, 6.032290458679199, 7.386938571929932, 7.271355152130127, 7.774750709533691, 7.778040885925293, 6.819823741912842, 6.956530570983887, 6.749903678894043, 6.873581886291504]","[7.996196269989014, 8.17316722869873, 6.870151519775391, 7.980432033538818, 7.0254292488098145, 7.512247085571289, 7.2018327713012695, 7.745423316955566, 7.157891273498535, 5.983049392700195, 6.890608787536621, 6.153036117553711, 6.80904483795166, 7.606578350067139, 7.812232494354248, 6.968550205230713, 6.359318256378174, 7.081645965576172, 6.966887474060059, 6.96205997467041]","[7.38830041885376, 7.9413981437683105, 6.374760150909424, 7.299726486206055, 6.212646961212158, 7.7551116943359375, 7.502292633056641, 7.725805282592773, 7.045508861541748, 6.7979021072387695, 7.132241249084473, 6.239985466003418, 7.452435493469238, 7.875010013580322, 7.856597423553467, 6.914794445037842, 6.298760890960693, 6.860480785369873, 7.142505645751953, 7.078578948974609]","[7.576063060760498, 7.98684778213501, 6.6140380859375, 7.559193134307861, 6.458419609069824, 7.594400310516358, 7.26661319732666, 7.779057502746582, 7.028418064117432, 6.35493574142456, 7.113811016082764, 6.205452156066895, 7.15277853012085, 7.525249481201172, 7.792533874511719, 7.1099546432495115, 6.766261196136474, 6.884729194641113, 6.902592754364013, 7.049670696258545]"
87,6807,"[6807, 677, 6410, 5465, 1231, 13460, 21897, 13979, 6855, 6852, 6853, 6778, 17248, 6850, 1072, 6856, 7348, 6186, 80, 7409]","{1123, 1193, 14794, 586, 13228, 493, 13552, 786, 1010, 7992, 858, 892, 7325}","[8.466477, 8.245004, 8.331646, 8.077569, 8.078757, 8.484659, 8.197777, 7.8432474, 7.719917, 7.664236, 7.797562, 7.9748554, 7.7587476, 7.498511, 7.449934, 7.48278, 7.4186707, 7.216778, 7.4202704, 7.3397913]",13460,"[8.458149909973145, 8.203813552856445, 6.697919845581055, 7.56858491897583, 7.464944362640381, 7.771028995513916, 7.856810569763184, 7.552972316741943, 7.72822380065918, 7.746471881866455, 7.908914566040039, 6.938045024871826, 7.311487674713135, 8.128777503967285, 6.412039279937744, 7.7090864181518555, 7.0163960456848145, 6.705076694488525, 6.152771472930908, 6.75103235244751]","[7.552689075469971, 7.90084981918335, 6.689051628112793, 7.792055130004883, 7.605713844299316, 8.579230308532715, 7.824370384216309, 7.2394022941589355, 8.000155448913574, 7.8916916847229, 8.11084270477295, 6.976428031921387, 7.106398105621338, 8.215667724609375, 7.62045431137085, 7.50359582901001, 6.581096172332764, 6.754491806030273, 6.203893661499023, 7.011142253875732]","[8.334410667419434, 8.397270202636719, 7.571213722229004, 7.356159210205078, 4.678226470947266, 8.498041152954102, 8.178238868713379, 6.887616157531738, 8.457886695861816, 8.43142032623291, 8.3794527053833, 7.0096282958984375, 7.328695297241211, 8.463000297546387, 6.3237786293029785, 7.532180309295654, 6.8731207847595215, 6.891168594360352, 6.838910102844238, 7.553044319152832]","[7.87399435043335, 8.123804092407227, 6.2368669509887695, 7.665111064910889, 5.923152446746826, 8.384382247924805, 7.868984699249268, 6.545210361480713, 7.909361362457275, 7.9141621589660645, 7.952216148376465, 6.678670406341553, 7.2124128341674805, 8.253402709960938, 6.161787986755371, 7.43218469619751, 7.103277683258057, 6.380722999572754, 6.034162521362305, 6.823976993560791]","[7.553375720977783, 7.692413806915283, 6.336367130279541, 7.799572467803955, 6.687145709991455, 8.142304420471191, 7.956721782684326, 7.400082111358643, 7.816351890563965, 7.759100914001465, 7.7679123878479, 7.185697078704834, 7.1681132316589355, 7.820009708404541, 6.356656551361084, 7.213399410247803, 6.69491720199585, 6.5023980140686035, 5.926271915435791, 6.883642196655273]","[7.954523944854737, 8.063630294799804, 6.706283855438232, 7.636296558380127, 6.471836566925049, 8.274997425079345, 7.937025260925293, 7.125056648254395, 7.982395839691162, 7.948569393157959, 8.02386770248413, 6.957693767547608, 7.22542142868042, 8.176171588897706, 6.574943351745605, 7.478089332580566, 6.8537615776062015, 6.646771621704102, 6.231201934814453, 7.004567623138428]"
88,1217,"[1217, 7176, 19073, 1231, 1202, 7998, 1005, 1047, 1012, 7333, 49, 994, 14843, 407, 1516, 13353, 7461, 7169, 14634, 13539]","{998, 903, 1065, 25004, 943, 719, 944, 25012, 7351, 24985, 892, 7230}","[8.726584, 8.646219, 8.736561, 7.7829666, 7.787272, 7.6168737, 7.733312, 7.5254683, 7.489934, 7.366314, 7.1748757, 7.369632, 7.079746, 6.9144773, 6.7332377, 6.7583747, 6.8235183, 6.557058, 6.6559043, 6.5044603]",19073,"[7.239705562591553, 9.66236686706543, 9.532588005065918, 5.680408954620361, 7.155708312988281, 6.132956027984619, 8.525500297546387, 7.484052658081055, 8.19070816040039, 7.638134956359863, 6.103626728057861, 7.746513366699219, 3.676997661590576, 7.33816385269165, 6.1403584480285645, 6.552554607391357, 7.398975849151611, 6.539597034454346, 5.122185707092285, 5.036714553833008]","[6.825870037078857, 9.368934631347656, 9.23089599609375, 5.821873188018799, 7.753499507904053, 6.186609745025635, 8.184642791748047, 7.5405731201171875, 7.769418716430664, 7.199491500854492, 6.430124759674072, 7.398378849029541, 4.742480278015137, 7.061507701873779, 5.5419487953186035, 6.73232889175415, 7.362888813018799, 6.708440780639648, 5.27131986618042, 5.19371223449707]","[6.894846439361572, 9.471996307373047, 9.363085746765137, 6.52006196975708, 7.866729736328125, 6.2545671463012695, 8.191408157348633, 7.842171669006348, 7.885359287261963, 7.606219291687012, 7.463042259216309, 7.020882606506348, 4.863456726074219, 7.263421058654785, 6.381092548370361, 6.133319854736328, 7.914134979248047, 6.429460525512695, 5.664031505584717, 5.8192243576049805]","[7.131799221038818, 9.56505298614502, 9.16121768951416, 5.861719131469727, 7.516419887542725, 6.147028923034668, 8.10232162475586, 7.538760185241699, 7.865245819091797, 7.2276482582092285, 6.037469863891602, 6.510847091674805, 4.670900344848633, 7.318249225616455, 6.887510776519775, 6.2090744972229, 7.088590621948242, 6.711633682250977, 6.294415473937988, 5.463617324829102]","[7.081579685211182, 8.822601318359375, 8.720732688903809, 7.689479351043701, 7.007073879241943, 6.593094348907471, 8.08803653717041, 7.318546295166016, 7.498610973358154, 7.388810157775879, 6.73042631149292, 7.121766567230225, 5.013308525085449, 7.293264865875244, 6.753417491912842, 6.599329948425293, 7.340367794036865, 6.606841564178467, 6.245181560516357, 5.637837886810303]","[7.034760189056397, 9.378190422058106, 9.201704025268555, 6.314708518981933, 7.459886264801026, 6.262851238250732, 8.218381881713867, 7.544820785522461, 7.841868591308594, 7.412060832977295, 6.552937984466553, 7.1596776962280275, 4.593428707122802, 7.254921340942383, 6.340865612030029, 6.445321559906006, 7.420991611480713, 6.599194717407227, 5.719426822662354, 5.430221271514893]"
